Date,Open,High,Low,Close
2018-06-15,1.3264,1.3298,1.3211,1.328
2018-06-18,1.328,1.328,1.3226,1.3245
2018-06-19,1.3244,1.3273,1.315,1.3173
2018-06-20,1.3176,1.3216,1.3148,1.3173
2018-06-21,1.3178,1.3269,1.3102,1.3241
2018-06-22,1.3244,1.3315,1.3238,1.3264
2018-06-25,1.3264,1.329,1.3222,1.3281
2018-06-26,1.3279,1.3293,1.3193,1.3222
2018-06-27,1.3223,1.3243,1.3106,1.3115
2018-06-28,1.3112,1.3122,1.3051,1.3078
2018-06-29,1.3076,1.3214,1.3069,1.3205
2018-07-02,1.3205,1.3208,1.3095,1.3144
2018-07-03,1.3142,1.3207,1.3115,1.3193
2018-07-04,1.3192,1.325,1.3171,1.323
2018-07-05,1.3226,1.3275,1.3204,1.3223
2018-07-06,1.322,1.329,1.3203,1.3287
2018-07-09,1.3287,1.3362,1.3201,1.3258
2018-07-10,1.3263,1.3302,1.3224,1.3275
2018-07-11,1.3274,1.3285,1.3199,1.3205
2018-07-12,1.3207,1.3245,1.3184,1.3206
2018-07-13,1.3205,1.3241,1.3102,1.3234
2018-07-16,1.3234,1.3293,1.3214,1.3236
2018-07-17,1.3235,1.3269,1.3078,1.3116
2018-07-18,1.3115,1.3122,1.3012,1.3071
2018-07-19,1.3068,1.3084,1.2959,1.3015
2018-07-20,1.3013,1.3141,1.2995,1.3132
2018-07-23,1.3132,1.3159,1.3085,1.3101
2018-07-24,1.3102,1.3159,1.3072,1.3144
2018-07-25,1.3139,1.3201,1.3134,1.3191
2018-07-26,1.3189,1.3214,1.3105,1.3111
2018-07-27,1.3108,1.3131,1.3082,1.3104
2018-07-30,1.3104,1.3153,1.3097,1.3133
2018-07-31,1.3134,1.3173,1.309,1.3127
2018-08-01,1.3125,1.3145,1.3096,1.3127
2018-08-02,1.3125,1.3129,1.3014,1.3014
2018-08-03,1.3018,1.3043,1.2975,1.3002
2018-08-06,1.3002,1.3006,1.292,1.2942
2018-08-07,1.2943,1.2974,1.2923,1.2938
2018-08-08,1.294,1.2961,1.2853,1.2882
2018-08-09,1.2883,1.2912,1.2821,1.2824
2018-08-10,1.2823,1.2838,1.2723,1.2771
2018-08-13,1.2771,1.2791,1.2731,1.2766
2018-08-14,1.2768,1.2818,1.2702,1.2721
2018-08-15,1.2723,1.2736,1.2665,1.2698
2018-08-16,1.2695,1.2754,1.2686,1.2712
2018-08-17,1.2713,1.2753,1.2698,1.2751
2018-08-20,1.2751,1.28,1.2729,1.2795
2018-08-21,1.2799,1.2925,1.2793,1.2901
2018-08-22,1.2889,1.2936,1.2868,1.2914
2018-08-23,1.291,1.292,1.2804,1.2815
2018-08-24,1.2811,1.2881,1.2799,1.2844
2018-08-27,1.2844,1.2902,1.2829,1.2894
2018-08-28,1.2891,1.2932,1.2862,1.2872
2018-08-29,1.287,1.3033,1.2845,1.3028
2018-08-30,1.3026,1.3043,1.2983,1.3009
2018-08-31,1.3011,1.3029,1.2948,1.2959
2018-09-03,1.2959,1.2959,1.2855,1.2871
2018-09-04,1.2867,1.2883,1.2811,1.2854
2018-09-05,1.2856,1.2981,1.2785,1.2906
2018-09-06,1.2904,1.296,1.2897,1.2928
2018-09-07,1.2929,1.3029,1.2901,1.2901
2018-09-10,1.2901,1.3052,1.2897,1.3025
2018-09-11,1.3026,1.3087,1.297,1.3032
2018-09-12,1.3033,1.3078,1.298,1.3048
2018-09-13,1.3049,1.3123,1.3026,1.3109
2018-09-14,1.3107,1.3143,1.3057,1.3068
2018-09-17,1.3068,1.3166,1.3068,1.3156
2018-09-18,1.3147,1.3172,1.312,1.3147
2018-09-19,1.3148,1.3213,1.3102,1.3143
2018-09-20,1.3145,1.3298,1.3134,1.3268
2018-09-21,1.3266,1.3278,1.3057,1.308
2018-09-24,1.308,1.3166,1.3063,1.3119
2018-09-25,1.3118,1.3192,1.3096,1.3184
2018-09-26,1.3183,1.3218,1.3138,1.3167
2018-09-27,1.3165,1.3188,1.3075,1.3077
2018-09-28,1.3078,1.3091,1.3001,1.303
2018-10-01,1.303,1.311,1.3013,1.304
2018-10-02,1.3042,1.3054,1.2941,1.298
2018-10-03,1.2981,1.3022,1.2924,1.2939
2018-10-04,1.2941,1.304,1.2922,1.302
2018-10-05,1.3022,1.3123,1.3003,1.3115
2018-10-08,1.3115,1.3133,1.3029,1.3093
2018-10-09,1.3091,1.3151,1.3033,1.3142
2018-10-10,1.3143,1.3217,1.3134,1.3192
2018-10-11,1.3193,1.3248,1.3183,1.3235
2018-10-12,1.3232,1.3258,1.3142,1.3142
2018-10-15,1.3142,1.3181,1.3101,1.3151
2018-10-16,1.3153,1.3236,1.3141,1.3185
2018-10-17,1.3184,1.3193,1.31,1.3114
2018-10-18,1.3116,1.3132,1.3016,1.3018
2018-10-19,1.3017,1.3104,1.3011,1.3066
2018-10-22,1.3066,1.3091,1.2957,1.2966
2018-10-23,1.2963,1.3042,1.2937,1.2982
2018-10-24,1.2984,1.2992,1.2867,1.2881
2018-10-25,1.2882,1.292,1.2805,1.2818
2018-10-26,1.2816,1.2842,1.2777,1.2828
2018-10-29,1.2828,1.2853,1.2792,1.2794
2018-10-30,1.2792,1.2813,1.2696,1.2707
2018-10-31,1.2706,1.2831,1.27,1.2767
2018-11-01,1.2765,1.3034,1.2762,1.3004
2018-11-02,1.3006,1.3041,1.2951,1.2966
2018-11-05,1.2966,1.3056,1.2966,1.3042
2018-11-06,1.304,1.3107,1.3021,1.3099
2018-11-07,1.3103,1.3175,1.3073,1.3126
2018-11-08,1.3125,1.3151,1.3045,1.3061
2018-11-09,1.306,1.3077,1.2958,1.2974
2018-11-12,1.2974,1.2974,1.2828,1.2851
2018-11-13,1.285,1.3045,1.284,1.2969
2018-11-14,1.2971,1.3068,1.2883,1.2991
2018-11-15,1.299,1.303,1.2723,1.2774
2018-11-16,1.2772,1.2878,1.2761,1.2833
2018-11-19,1.2833,1.2884,1.2794,1.2851
2018-11-20,1.2852,1.288,1.2776,1.2789
2018-11-21,1.2788,1.282,1.2764,1.2776
2018-11-22,1.2778,1.2927,1.2767,1.2878
2018-11-23,1.2877,1.2884,1.2793,1.2793
2018-11-26,1.2793,1.2864,1.2793,1.2811
2018-11-27,1.2815,1.2836,1.2725,1.2745
2018-11-28,1.2746,1.2847,1.2732,1.2824
2018-11-29,1.2823,1.2851,1.2755,1.2788
2018-11-30,1.2787,1.2809,1.2736,1.2752
2018-12-03,1.2752,1.2825,1.2699,1.2723
2018-12-04,1.2725,1.284,1.2663,1.272
2018-12-05,1.2718,1.2798,1.2672,1.2735
2018-12-06,1.2733,1.2804,1.2699,1.2782
2018-12-07,1.2783,1.2805,1.2711,1.2731
2018-12-10,1.2731,1.2755,1.2508,1.2561
2018-12-11,1.256,1.2638,1.248,1.2489
2018-12-12,1.2488,1.2671,1.2477,1.2628
2018-12-13,1.263,1.2686,1.2609,1.2655
2018-12-14,1.2653,1.2675,1.2529,1.2583
2018-12-17,1.2583,1.2647,1.2575,1.2617
2018-12-18,1.2627,1.2706,1.2608,1.2639
2018-12-19,1.264,1.2679,1.2608,1.261
2018-12-20,1.2609,1.2707,1.2605,1.2658
2018-12-21,1.2657,1.2698,1.2618,1.263
2018-12-24,1.263,1.2743,1.263,1.2722
2018-12-25,1.2717,1.2778,1.266,1.2678
2018-12-26,1.2676,1.272,1.2631,1.2632
2018-12-27,1.2634,1.2674,1.2616,1.2643
2018-12-28,1.2645,1.2709,1.2635,1.2699
2018-12-31,1.2699,1.2813,1.268,1.2759
2019-01-01,1.2758,1.2765,1.2675,1.2745
2019-01-02,1.2746,1.2774,1.2581,1.2611
2019-01-03,1.2609,1.2648,1.2445,1.2634
2019-01-04,1.2633,1.2745,1.2615,1.2722
2019-01-07,1.2722,1.2787,1.2722,1.2779
2019-01-08,1.2776,1.2796,1.2707,1.2716
2019-01-09,1.2723,1.2805,1.2685,1.2788
2019-01-10,1.279,1.2802,1.2729,1.2749
2019-01-11,1.275,1.2866,1.2713,1.2839
2019-01-14,1.2839,1.293,1.2818,1.2866
2019-01-15,1.2867,1.2917,1.2675,1.286
2019-01-16,1.2859,1.2897,1.281,1.2878
2019-01-17,1.2887,1.3001,1.2832,1.2986
2019-01-18,1.2987,1.2994,1.2857,1.2873
2019-01-21,1.2873,1.291,1.283,1.2891
2019-01-22,1.2892,1.2976,1.2851,1.2955
2019-01-23,1.2954,1.3081,1.2944,1.3068
2019-01-24,1.3069,1.3095,1.3012,1.3065
2019-01-25,1.3063,1.3217,1.3053,1.32
2019-01-28,1.32,1.321,1.3138,1.3157
2019-01-29,1.316,1.3199,1.3051,1.3067
2019-01-30,1.3069,1.3146,1.3032,1.3114
2019-01-31,1.3116,1.316,1.3098,1.3111
2019-02-01,1.3109,1.3116,1.3043,1.3082
2019-02-04,1.3082,1.3102,1.3032,1.3036
2019-02-05,1.304,1.3051,1.2927,1.2949
2019-02-06,1.2948,1.2979,1.2925,1.2931
2019-02-07,1.2929,1.2996,1.2854,1.2953
2019-02-08,1.2951,1.2976,1.2921,1.2942
2019-02-11,1.2942,1.2942,1.2845,1.286
2019-02-12,1.2858,1.291,1.2833,1.289
2019-02-13,1.2893,1.2956,1.2844,1.2844
2019-02-14,1.2845,1.2877,1.2773,1.2802
2019-02-15,1.2803,1.2897,1.2785,1.2892
2019-02-18,1.2892,1.2939,1.2891,1.2925
2019-02-19,1.2924,1.3074,1.2895,1.3063
2019-02-20,1.3064,1.3108,1.301,1.3052
2019-02-21,1.3051,1.3094,1.3007,1.304
2019-02-22,1.3041,1.308,1.2969,1.3055
2019-02-25,1.3055,1.3113,1.3051,1.3097
2019-02-26,1.3102,1.3288,1.3102,1.3252
2019-02-27,1.3253,1.3351,1.3233,1.3309
2019-02-28,1.331,1.3323,1.3254,1.3261
2019-03-01,1.3263,1.3286,1.3171,1.3205
2019-03-04,1.3205,1.3255,1.3166,1.3178
2019-03-05,1.318,1.3197,1.3098,1.3177
2019-03-06,1.3179,1.3182,1.3124,1.3169
2019-03-07,1.3171,1.3186,1.3068,1.3083
2019-03-08,1.3085,1.3108,1.2988,1.3014
2019-03-11,1.3014,1.3171,1.296,1.3149
2019-03-12,1.3151,1.3288,1.3007,1.3073
2019-03-13,1.3075,1.3378,1.306,1.3337
2019-03-14,1.3339,1.334,1.3209,1.3242
2019-03-15,1.324,1.33,1.3204,1.3292
2019-03-18,1.3292,1.33,1.3184,1.3252
2019-03-19,1.3255,1.331,1.3241,1.3268
2019-03-20,1.3267,1.3275,1.3146,1.3194
2019-03-21,1.3196,1.3228,1.3004,1.3107
2019-03-22,1.3109,1.3224,1.3081,1.3208
2019-03-25,1.3208,1.3245,1.3161,1.3196
2019-03-26,1.3194,1.3263,1.316,1.3206
2019-03-27,1.3207,1.3269,1.3167,1.3191
2019-03-28,1.3189,1.3214,1.3037,1.3041
2019-03-29,1.3044,1.3136,1.2981,1.3035
2019-04-01,1.3035,1.315,1.3009,1.3105
2019-04-02,1.3102,1.3149,1.3013,1.3131
2019-04-03,1.3132,1.3196,1.3122,1.316
2019-04-04,1.3158,1.3192,1.306,1.3075
2019-04-05,1.3077,1.3122,1.2987,1.3036
2019-04-08,1.3036,1.3075,1.3033,1.3062
2019-04-09,1.306,1.3121,1.303,1.3053
2019-04-10,1.3052,1.3122,1.3044,1.3089
2019-04-11,1.3101,1.3109,1.3049,1.3049
2019-04-12,1.3055,1.3132,1.3049,1.3074
2019-04-15,1.3074,1.3119,1.3074,1.3097
2019-04-16,1.31,1.3112,1.3043,1.3049
2019-04-17,1.305,1.3069,1.3028,1.3042
2019-04-18,1.3043,1.3055,1.2978,1.2978
2019-04-19,1.2989,1.3013,1.2966,1.2989
2019-04-22,1.2989,1.2999,1.2975,1.298
2019-04-23,1.2982,1.3018,1.2927,1.2936
2019-04-24,1.2939,1.2963,1.289,1.29
2019-04-25,1.2902,1.2917,1.2865,1.2898
2019-04-26,1.29,1.2943,1.288,1.2915
2019-04-29,1.2915,1.2946,1.2904,1.2934
2019-04-30,1.2942,1.3049,1.2924,1.3034
2019-05-01,1.3031,1.3103,1.303,1.305
2019-05-02,1.3048,1.3082,1.3018,1.3033
2019-05-03,1.303,1.3178,1.298,1.3174
2019-05-06,1.3149,1.3171,1.3081,1.3098
2019-05-07,1.3096,1.3132,1.304,1.3076
2019-05-08,1.3074,1.3081,1.2988,1.3007
2019-05-09,1.3009,1.3036,1.2968,1.3007
2019-05-10,1.3009,1.3047,1.2991,1.3
2019-05-13,1.3006,1.3042,1.2941,1.2958
2019-05-14,1.2959,1.2971,1.2903,1.2906
2019-05-15,1.2905,1.2923,1.2826,1.2847
2019-05-16,1.2844,1.2861,1.2788,1.2796
2019-05-17,1.2798,1.2809,1.2711,1.2711
2019-05-20,1.2736,1.2759,1.2715,1.2725
2019-05-21,1.2724,1.2806,1.2685,1.2706
2019-05-22,1.2704,1.2721,1.2625,1.2661
2019-05-23,1.2663,1.2684,1.2605,1.2657
2019-05-24,1.2658,1.2732,1.2647,1.2711
2019-05-27,1.2729,1.2748,1.2667,1.268
2019-05-28,1.2677,1.2701,1.2649,1.2653
2019-05-29,1.2652,1.267,1.2612,1.2625
2019-05-30,1.2627,1.264,1.2581,1.2608
2019-05-31,1.2609,1.2645,1.256,1.2633
2019-06-03,1.2629,1.2675,1.258,1.2665
2019-06-04,1.2664,1.2715,1.2642,1.27
2019-06-05,1.2696,1.2744,1.2679,1.2684
2019-06-06,1.2686,1.2742,1.2668,1.2692
2019-06-07,1.2694,1.2763,1.2688,1.2737
2019-06-10,1.274,1.2748,1.2653,1.2686
2019-06-11,1.2684,1.2732,1.267,1.2723
2019-06-12,1.2722,1.2759,1.2681,1.269
2019-06-13,1.2687,1.2708,1.2663,1.2673
2019-06-14,1.2672,1.2687,1.2579,1.2589
2019-06-17,1.2589,1.2605,1.2532,1.2534
2019-06-18,1.2533,1.2566,1.2507,1.2559
2019-06-19,1.2557,1.2674,1.2542,1.264
2019-06-20,1.2642,1.2727,1.2633,1.2702
2019-06-21,1.2703,1.2748,1.2642,1.2743
2019-06-24,1.2742,1.2767,1.2709,1.2742
2019-06-25,1.274,1.2782,1.2671,1.2689
2019-06-26,1.2688,1.2708,1.2663,1.2689
2019-06-27,1.2687,1.2725,1.2661,1.2671
2019-06-28,1.2678,1.2735,1.2664,1.2695
2019-07-01,1.2695,1.2706,1.2632,1.2638
2019-07-02,1.2642,1.265,1.2584,1.2594
2019-07-03,1.2593,1.2601,1.2557,1.257
2019-07-04,1.2571,1.2592,1.2569,1.258
2019-07-05,1.2581,1.2588,1.2481,1.2525
2019-07-08,1.2522,1.254,1.2499,1.2518
2019-07-09,1.2516,1.2524,1.244,1.2462
2019-07-10,1.2464,1.2521,1.2444,1.2502
2019-07-11,1.2503,1.2571,1.2489,1.2523
2019-07-12,1.2521,1.258,1.252,1.2576
2019-07-15,1.2572,1.2579,1.251,1.2517
2019-07-16,1.2516,1.2522,1.2396,1.2407
2019-07-17,1.2406,1.2456,1.2382,1.2434
2019-07-18,1.2433,1.2559,1.2424,1.2548
2019-07-19,1.2549,1.2556,1.2477,1.2502
2019-07-22,1.2501,1.2517,1.2455,1.2476
2019-07-23,1.2477,1.2483,1.2418,1.244
2019-07-24,1.2441,1.2522,1.2427,1.2483
2019-07-25,1.2485,1.2518,1.2437,1.2455
2019-07-26,1.246,1.246,1.2376,1.2382
2019-07-29,1.2381,1.2385,1.2212,1.2217
2019-07-30,1.2218,1.2227,1.212,1.2151
2019-07-31,1.2152,1.2249,1.2134,1.2161
2019-08-01,1.2159,1.2171,1.2075,1.2075
2019-08-02,1.212,1.2171,1.209,1.2162
2019-08-05,1.2159,1.2189,1.2101,1.2141
2019-08-06,1.2143,1.221,1.2136,1.2167
2019-08-07,1.2169,1.2192,1.2121,1.2142
2019-08-08,1.2145,1.2183,1.2095,1.2133
2019-08-09,1.2134,1.2153,1.2023,1.2028
2019-08-12,1.2037,1.2106,1.2015,1.2074
2019-08-13,1.2075,1.2098,1.2042,1.2061
2019-08-14,1.206,1.21,1.2045,1.2057
2019-08-15,1.2059,1.2149,1.205,1.2084
2019-08-16,1.2086,1.2176,1.2078,1.2147
2019-08-19,1.2151,1.2173,1.2105,1.2128
2019-08-20,1.2126,1.218,1.2064,1.2169
2019-08-21,1.2171,1.2177,1.2113,1.2125
2019-08-22,1.2124,1.2273,1.2108,1.2253
2019-08-23,1.2257,1.2294,1.2195,1.2284
2019-08-26,1.2278,1.2287,1.2208,1.2219
2019-08-27,1.2225,1.231,1.2209,1.229
2019-08-28,1.2289,1.2293,1.2164,1.2211
2019-08-29,1.2209,1.2232,1.2172,1.2182
2019-08-30,1.2179,1.2225,1.2139,1.2161
2019-09-02,1.2158,1.2175,1.2036,1.2066
2019-09-03,1.2065,1.2107,1.196,1.2084
2019-09-04,1.2085,1.2258,1.2069,1.2256
2019-09-05,1.2254,1.2354,1.221,1.2331
2019-09-06,1.2332,1.2345,1.2272,1.2285
2019-09-09,1.2281,1.2382,1.2234,1.2345
2019-09-10,1.2344,1.2375,1.2306,1.2358
2019-09-11,1.2348,1.2372,1.2312,1.2329
2019-09-12,1.2327,1.2368,1.2284,1.2331
2019-09-13,1.2334,1.2506,1.2318,1.2503
2019-09-16,1.2506,1.2508,1.2399,1.243
2019-09-17,1.2431,1.2526,1.2393,1.2499
2019-09-18,1.2498,1.2515,1.244,1.2472
2019-09-19,1.2471,1.2559,1.244,1.2522
2019-09-20,1.2524,1.2582,1.2459,1.2475
2019-09-23,1.2481,1.2491,1.2413,1.2432
2019-09-24,1.2434,1.2504,1.2411,1.2493
2019-09-25,1.2494,1.25,1.2346,1.2351
2019-09-26,1.2352,1.2381,1.2303,1.2323
2019-09-27,1.2322,1.2341,1.2271,1.229
2019-09-30,1.2289,1.2346,1.2275,1.2295
2019-10-01,1.2289,1.2336,1.2205,1.2305
2019-10-02,1.2304,1.2324,1.2227,1.2298
2019-10-03,1.2299,1.2413,1.2266,1.2329
2019-10-04,1.2335,1.2357,1.2276,1.2334
2019-10-07,1.2334,1.2337,1.2287,1.229
2019-10-08,1.2292,1.2303,1.2194,1.2218
2019-10-09,1.222,1.2291,1.2162,1.2206
2019-10-10,1.2204,1.2468,1.2204,1.2444
2019-10-11,1.2448,1.2706,1.241,1.2648
2019-10-14,1.265,1.265,1.2515,1.2606
2019-10-15,1.2605,1.28,1.2599,1.2784
2019-10-16,1.2786,1.2868,1.2652,1.2828
2019-10-17,1.283,1.2987,1.2749,1.289
2019-10-18,1.2889,1.2987,1.2839,1.2974
2019-10-21,1.2975,1.3013,1.2874,1.296
2019-10-22,1.2957,1.2998,1.286,1.2873
2019-10-23,1.2872,1.2922,1.284,1.2914
2019-10-24,1.291,1.295,1.2787,1.2851
2019-10-25,1.2856,1.2862,1.2802,1.2825
2019-10-28,1.2827,1.2876,1.2809,1.286
2019-10-29,1.2858,1.2905,1.2804,1.2868
2019-10-30,1.287,1.2908,1.2845,1.2898
2019-10-31,1.2899,1.2976,1.2894,1.2942
2019-11-01,1.294,1.2972,1.2901,1.2939
2019-11-04,1.2936,1.2943,1.2875,1.2882
2019-11-05,1.2883,1.2916,1.2847,1.2883
2019-11-06,1.2884,1.2898,1.2843,1.2857
2019-11-07,1.2854,1.2878,1.2795,1.2815
2019-11-08,1.2816,1.2823,1.2769,1.2775
2019-11-11,1.2771,1.2895,1.2771,1.2853
2019-11-12,1.2854,1.2874,1.2815,1.2844
2019-11-13,1.2847,1.2863,1.2822,1.2852
2019-11-14,1.2851,1.2889,1.2793,1.288
2019-11-15,1.2881,1.2919,1.2867,1.2902
2019-11-18,1.2902,1.2983,1.2902,1.2953
2019-11-19,1.2954,1.297,1.291,1.2926
2019-11-20,1.2927,1.2932,1.2888,1.2924
2019-11-21,1.2923,1.297,1.2893,1.291
2019-11-22,1.2909,1.2928,1.2824,1.2832
2019-11-25,1.2832,1.2912,1.2832,1.2899
2019-11-26,1.29,1.2908,1.2837,1.2866
2019-11-27,1.2865,1.292,1.2827,1.292
2019-11-28,1.2916,1.2952,1.2899,1.2913
2019-11-29,1.2911,1.2949,1.288,1.2931
2019-12-02,1.2926,1.295,1.2896,1.2941
2019-12-03,1.2939,1.3011,1.2925,1.2996
2019-12-04,1.2994,1.3119,1.2983,1.3105
2019-12-05,1.3103,1.3167,1.3098,1.3159
2019-12-06,1.3157,1.3167,1.3101,1.3138
2019-12-09,1.3138,1.3179,1.3131,1.3143
2019-12-10,1.3145,1.3216,1.3133,1.3155
2019-12-11,1.3157,1.3214,1.3108,1.3195
2019-12-12,1.3198,1.3228,1.3055,1.3164
2019-12-13,1.3154,1.3515,1.3149,1.3329
2019-12-16,1.3327,1.3422,1.3321,1.3335
2019-12-17,1.3333,1.3337,1.3101,1.3132
2019-12-18,1.3129,1.3136,1.3061,1.3079
2019-12-19,1.3077,1.313,1.2991,1.301
2019-12-20,1.3008,1.3079,1.2982,1.3001
2019-12-23,1.3,1.3031,1.2905,1.2935
2019-12-24,1.2936,1.2969,1.2913,1.2949
2019-12-25,1.2947,1.301,1.2913,1.2954
2019-12-26,1.2953,1.3016,1.2952,1.2997
2019-12-27,1.2995,1.3119,1.297,1.308
2019-12-30,1.3081,1.3151,1.307,1.3112
2019-12-31,1.311,1.3282,1.3106,1.326
2020-01-01,1.3258,1.3287,1.3241,1.325
2020-01-02,1.3253,1.3266,1.3116,1.3137
2020-01-03,1.3149,1.3161,1.3054,1.308
2020-01-06,1.3088,1.3174,1.3064,1.3168
2020-01-07,1.3171,1.3213,1.3096,1.3121
2020-01-08,1.3124,1.317,1.3082,1.3096
2020-01-09,1.3097,1.3125,1.3014,1.3066
2020-01-10,1.3067,1.3096,1.3047,1.3063
2020-01-13,1.3063,1.3063,1.2962,1.2989
2020-01-14,1.299,1.3034,1.2954,1.3017
2020-01-15,1.302,1.3043,1.2987,1.3037
2020-01-16,1.3039,1.3084,1.3025,1.3078
2020-01-17,1.3081,1.3116,1.2995,1.2995
2020-01-20,1.3016,1.3016,1.2962,1.3009
2020-01-21,1.301,1.3082,1.2995,1.3049
2020-01-22,1.3048,1.3154,1.3035,1.3142
2020-01-23,1.3141,1.3152,1.3097,1.3124
2020-01-24,1.3122,1.3171,1.3058,1.3074
2020-01-27,1.308,1.3104,1.3042,1.3058
2020-01-28,1.3056,1.3066,1.2976,1.3027
2020-01-29,1.3029,1.3031,1.2989,1.3021
2020-01-30,1.3018,1.311,1.2977,1.3093
2020-01-31,1.3092,1.3209,1.3076,1.3204
2020-02-03,1.3204,1.3204,1.2983,1.2998
2020-02-04,1.2995,1.3046,1.2941,1.3031
2020-02-05,1.3032,1.307,1.2956,1.3002
2020-02-06,1.3,1.3003,1.2921,1.2928
2020-02-07,1.2927,1.2959,1.2881,1.2889
2020-02-10,1.2893,1.2946,1.2872,1.2914
2020-02-11,1.2915,1.2969,1.2895,1.2952
2020-02-12,1.2953,1.2992,1.2937,1.296
2020-02-13,1.2961,1.307,1.2944,1.3042
2020-02-14,1.3046,1.3064,1.3002,1.3045
2020-02-17,1.3048,1.3055,1.2998,1.3005
2020-02-18,1.3003,1.3049,1.2971,1.2998
2020-02-19,1.2997,1.3024,1.2907,1.2919
2020-02-20,1.2921,1.293,1.285,1.2882
2020-02-21,1.2885,1.2982,1.2874,1.2957
2020-02-24,1.2967,1.2967,1.2886,1.293
2020-02-25,1.2928,1.3019,1.2914,1.3003
2020-02-26,1.3006,1.3009,1.2895,1.29
2020-02-27,1.291,1.2946,1.286,1.2887
2020-02-28,1.2886,1.292,1.2726,1.2816
2020-03-02,1.2821,1.2851,1.274,1.2754
2020-03-03,1.2752,1.2844,1.2738,1.2813
2020-03-04,1.2811,1.2874,1.277,1.2873
2020-03-05,1.2872,1.2969,1.286,1.295
2020-03-06,1.2953,1.3058,1.2941,1.3047
2020-03-09,1.3049,1.32,1.3035,1.3122
2020-03-10,1.3124,1.3129,1.2883,1.2909
2020-03-11,1.2908,1.2977,1.2805,1.2821
2020-03-12,1.2818,1.285,1.2493,1.2569
2020-03-13,1.2567,1.2624,1.2265,1.2284
2020-03-16,1.227,1.2422,1.2202,1.2271
2020-03-17,1.227,1.2274,1.2002,1.2055
2020-03-18,1.2053,1.213,1.1473,1.1615
2020-03-19,1.1614,1.1788,1.1472,1.1485
2020-03-20,1.1486,1.1929,1.1412,1.1639
2020-03-23,1.165,1.1735,1.1451,1.1543
2020-03-24,1.1544,1.1801,1.1508,1.1757
2020-03-25,1.1758,1.1972,1.1642,1.188
2020-03-26,1.1879,1.2229,1.1778,1.2204
2020-03-27,1.2203,1.2484,1.213,1.2447
2020-03-30,1.2455,1.2467,1.2318,1.2415
2020-03-31,1.2417,1.247,1.2253,1.2412
2020-04-01,1.2414,1.2448,1.233,1.2366
2020-04-02,1.2369,1.2476,1.2349,1.2395
2020-04-03,1.2397,1.2412,1.2205,1.2266
2020-04-06,1.2263,1.2325,1.2211,1.2231
2020-04-07,1.2232,1.2384,1.2164,1.2337
2020-04-08,1.2334,1.242,1.2287,1.2384
2020-04-09,1.2385,1.2483,1.2361,1.2459
2020-04-10,1.246,1.2487,1.2422,1.2447
2020-04-13,1.2455,1.2535,1.2441,1.2505
2020-04-14,1.2515,1.2647,1.2485,1.2623
2020-04-15,1.2628,1.2632,1.2436,1.2521
2020-04-16,1.2539,1.2539,1.2408,1.2458
2020-04-17,1.2456,1.2522,1.2407,1.25
2020-04-20,1.2511,1.2511,1.2416,1.2434
2020-04-21,1.2435,1.2449,1.2247,1.2294
2020-04-22,1.2289,1.2386,1.2274,1.2335
2020-04-23,1.2334,1.2413,1.2306,1.2345
2020-04-24,1.2346,1.2377,1.2298,1.2365
2020-04-27,1.237,1.2455,1.2359,1.2429
2020-04-28,1.2428,1.2519,1.2404,1.2426
2020-04-29,1.2424,1.2486,1.2388,1.2468
2020-04-30,1.247,1.2643,1.2427,1.2594
2020-05-01,1.2595,1.2601,1.2484,1.2493
2020-05-04,1.2502,1.2502,1.2405,1.2443
2020-05-05,1.2444,1.2483,1.242,1.2435
2020-05-06,1.2433,1.245,1.2335,1.2341
2020-05-07,1.2342,1.2418,1.2267,1.2362
2020-05-08,1.2361,1.2465,1.2343,1.2404
2020-05-11,1.2406,1.2438,1.2284,1.2334
2020-05-12,1.2333,1.2375,1.2254,1.226
2020-05-13,1.2258,1.234,1.2209,1.2235
2020-05-14,1.2234,1.2242,1.2166,1.2231
2020-05-15,1.2229,1.2238,1.2101,1.2106
2020-05-18,1.2106,1.2227,1.207,1.2195
2020-05-19,1.2196,1.2296,1.2183,1.2251
2020-05-20,1.2252,1.2287,1.2222,1.2237
2020-05-21,1.2238,1.225,1.2185,1.222
2020-05-22,1.2222,1.2234,1.2159,1.2159
2020-05-25,1.2173,1.2204,1.2163,1.2187
2020-05-26,1.2188,1.2363,1.2176,1.2335
2020-05-27,1.2333,1.2351,1.2204,1.2258
2020-05-28,1.226,1.2345,1.2233,1.2322
2020-05-29,1.232,1.2394,1.2291,1.2349
2020-06-01,1.2343,1.2507,1.2317,1.249
2020-06-02,1.2502,1.2576,1.2478,1.255
2020-06-03,1.2552,1.2615,1.2546,1.2576
2020-06-04,1.2574,1.2633,1.25,1.2594
2020-06-05,1.2597,1.273,1.258,1.2668
2020-06-08,1.2666,1.2736,1.2628,1.2724
2020-06-09,1.2722,1.2755,1.2618,1.2727
2020-06-10,1.2729,1.2813,1.2706,1.2746
2020-06-11,1.2747,1.2755,1.2586,1.2602
2020-06-12,1.2603,1.2654,1.2474,1.2539
2020-06-15,1.2545,1.2607,1.2454,1.2606
2020-06-16,1.2604,1.2688,1.2556,1.2574
2020-06-17,1.2571,1.2589,1.2511,1.2555
2020-06-18,1.2553,1.2568,1.2402,1.2421
2020-06-19,1.2424,1.2456,1.2344,1.2348
